Name,title,url,content,tags
Librarian.KateSteffens,Kate Steffens,https://library.sjsu.edu/prf.php?id=5d3bd34b-7cdb-11ed-9922-0ad758b798c3,"kate.steffens@sjsu.edu | Librarian for: Art & Art History, Design","Art & Art History, Design, Kate Steffens"
Librarian.JillStrykowski,Jill Strykowski,https://library.sjsu.edu/prf.php?id=6027a27f-7cdb-11ed-9922-0ad758b798c3,jill.strykowski@sjsu.edu | Librarian for: Government Information,"Government Information, Jill Strykowski"
Librarian.NickSzydlowski,Nick Szydlowski,https://library.sjsu.edu/prf.php?id=603a49b6-7cdb-11ed-9922-0ad758b798c3,"nick.szydlowski@sjsu.edu | Librarian for: Dance, Film & Theatre, Music","Dance, Film & Theatre, Music, Nick Szydlowski"
collection.ebooks.InformationServicesTodayAnIntroduction,Information Services Today,https://library.sjsu.edu/InformationServicesToday,"Yes, the ebook Information Services Today: An Introduction (2022) is available in our library's collection. You can access it by searching for it in OneSearch.",Information Services Today
building.visitor,"Visitor Information, visitor policy",https://library.sjsu.edu/about/visitor-information,"The Dr. Martin Luther King, Jr. Library is a unique partnership between San José State University and the City of San José. All San José residents have access to the books in the academic collection of the SJSU LibraryWe welcome visitors, including alumni and community members, but some services are reserved for SJSU students, faculty, and staff.

 Visitors can use the library during regular hours but extended study hours and remote access to online materials are limited to SJSU affiliates. Public access computers are available by reservation with a San José Public Library (SJPL) card.

 Visitors can borrow SJSU materials by creating an SJSU library account, provided they have an active SJPL account in good standing. 

For more detailed information, iplease refer to the following links: https://library.sjsu.edu/about/visitor-information https://library.sjsu.edu/borrowing-requesting/information-san-jose-public-library-patrons
","Visitor Information, visitor policy, what is your visitor policy?"
technology.laptops.publicpatrons,Can I Borrow A Laptop If I Am Not An SJSU Student?,https://www.sjpl.org/computers/,"Unfortunately, only actively enrolled SJSU students and staff can borrow laptops from the library. However, you can access public computers at the King Library. For more information, please visit: https://www.sjpl.org/computers/ 😊",Can I Borrow A Laptop If I Am Not An SJSU Student?
SJSUwebsite.link,Link to SJSU Official Website,https://www.sjsu.edu/,"The official website of San Jose State University is simply ""sjsu.edu"". You can find a wealth of information about the university there! If you need help navigating it, feel free to ask. 😊",Link to SJSU Official Website
Dean.MichaelMeth,"Michael Meth, Library Dean, Who is the Dean of the library?",https://library.sjsu.edu/deanswelcome,The Library Dean is Michael Meth. Read his welcome letter at https://library.sjsu.edu/deanswelcome,"Michael Meth, Dean of the Library, library dean, Mike Meth"
peer-reviewed.editpaper.Writingcenter,Where can I have my research paper reviewed?,https://www.sjsu.edu/writingcenter/,"The SJSU MLK Jr. Library does not provide direct editing services for research papers. Librarians cannot write your paper for you, nor review it, but they can help you navigate research and answer research questions.However, you can utilize the Writing Center for feedback and guidance on your writing. They can help improve your paper's clarity and structure. For more information, visit https://www.sjsu.edu/writingcenter/",Where can I have my research paper reviewed?
referencedesk.location,Reference Desk Location,https://library.sjsu.edu/ask-librarian,"The reference desk does not currently have a physical location. If you'd like to meet with a librarian for your specific subject, in-person,  you can contact them directly via e-mail to arrange a meeting time. For more information on contacting a librarian, you can visit the library's website at: https://library.sjsu.edu/ask-librarian SJSU Librarians are available through online reference chat during business hours. ",Reference Desk Location
building.quietfloors,Quiet Floors,https://library.sjsu.edu/ask-librarian,"The quiet floors of the library are floors 6-8. Quiet Floor policy includes the following:

- Low level, minimum conversation
- No cell phone use
- No food
- Covered drinks only
- No drinks at computers","Quiet Floors, Silent Floors,"
ai.workshops,AI Workshops,https://library.sjsu.edu/ai,You can explore free events and workshops for learning AI by checking the SJSU MLK Jr. Library's events calendar or the AI @ SJSU webpage: https://library.sjsu.edu/ai  This will help you find relevant opportunities.,"AI Workshops, Artificial Intelligence Events, AI Events "
kingbot,"AI Model, Why is it called KingbotGPT?, How were you developed? are you based off of chatgpt?, What model or version of gpt do you use? How is the Kingbot GPT put together and what dependencies does it rely on?",https://www.sjlibrary.org/policy/chatbot-policy,"KingbotGPT is an experimental python-based bot created by the university library’s artificial intelligence (AI) team at San Jose State University. It is our newest model of the original After-Hours Kingbot Chatbot. Kingbot is intended to provide basic information about the library and library resources. Kingbot is not a research tool or a replacement for librarian and library staff expertise.

The service is based on the Retrieval Augmented Generation (RAG) method which allows the use of local data to provide the informational content and library website links in a chatbot’s response. Local datasets for Kingbot include crawled library website pages, library website research guides, and frequently-asked-questions from previous instances of Kingbot. 

LlamaIndex and Streamlit are open-source software tools that were used for the user interface, local data, and to manage interactions with the large-language model (LLM). The chatbot relies on the OpenAI API, specifically GPT 4o Mini for the LLM component. ","AI Model, Why is it called KingbotGPT?, How were you developed? Chatbot Policy (SJSU), Data We Collect:, Data We Do Not Collect:, Data Access:, Privacy Policies and Terms of Utilized Third Party Services:, Disclaimers, Changes To This Policy, are you based off of chatgpt?"
LGBTQ.SpecialCollections,What kind of LGBTQ materials does Special Collections have?,https://library.sjsu.edu/c.php?g=230064&p=1526929,"Special Collections has a rich array of LGBTQIA + materials, including periodicals, photographs, memoirs, news clippings, oral histories, and ephemera. These collections document LGBTQ experiences in San Jose, Santa Clara County, and San Francisco. Explore them for valuable insights! 🌈📚","LGBTQ+, LGBT, LGBTQIA+, LGBTQ+ Special Collections,"
,Lower Level,https://library.sjsu.edu/floor-plan?level=Lower+Level,"Lower Level, Basement, Emergency Blue Light phone, Rapid Prototyping Lab, Materials Library, Grad Lab, Microform Readers, King Library Incubator Space, Government Publications, Historical Textbooks, Microfiche & Microfilm, Periodicals, Periodicals, Presentation Practice Room, Elevators, Stairs, Restrooms, Emergency Exit, Emergency Exit, Emergency Exit, Babel, Canary Couch, True and Through","Lower Level, Emergency Blue Light phone, Rapid Prototyping Lab, Materials Library, Grad Lab, Microform Readers, King Library Incubator Space, Government Publications, Historical Textbooks, Microfiche & Microfilm, Periodicals, Periodicals, Presentation Practice Room, Elevators, Stairs, Restrooms, Emergency Exit, Emergency Exit, Emergency Exit, Babel, Canary Couch, True and Through"
,Level 1,https://library.sjsu.edu/floor-plan?level=Level+1,"Level 1, Ground Floor, First, Floor, 1st Floor, San Fernando Street entrance, Campus entrance, Children's Room, WeeExplore Play Space, Nirvana Soul, Digital Humanities Center (DHC) Room 113, Room 125, Brandenburg Browsing Library, Student Computing Services, SJSU Circulation Desk, SJPL Circulation Desk, 4th Street book return, Book return, Self-checkout machines, Copier, WēPa printing station, Holds pick-up, 15-minute computers, 15-minute computers, Catalog-only computer, Accessible catalog-only computer, Escalator, Elevators, Stairs, Security desk, Security desk, Restrooms, Restrooms, Restrooms, Pay Phone, AED, Emergency Exit, Emergency Exit, True and Through, Fiction/Fiction, Counter, Tree of Light, Hatch, Migration, Oasis","Ground Floor, San Fernando Street entrance, Campus entrance, Children's Room, WeeExplore Play Space, Nirvana Soul, Digital Humanities Center Room 113, Room 125, Brandenburg Browsing Library, Student Computing Services, SJSU Circulation Desk, SJPL Circulation Desk, 4th Street book return, Book return, Self-checkout machines, Copier, WēPa printing station, Holds pick-up, 15-minute computers, 15-minute computers, Catalog-only computer, Accessible catalog-only computer, Escalator, Elevators, Stairs, Security desk, Security desk, Restrooms, Restrooms, Restrooms, Pay Phone, AED, Emergency Exit, Emergency Exit, True and Through, Fiction/Fiction, Counter, Tree of Light, Hatch, Migration, Oasis, DHC"
,Level 1 Mezzanine,https://library.sjsu.edu/floor-plan?level=Level+1+Mezzanine,"Level 1 Mezzanine,  Mezzanine, TeenHQ: Teen Center, Children's Exploration Room, Stairs, Elevator, Emergency Blue Light phone, Emergency Exit","Mezzanine, TeenHQ: Teen Center, Children's Exploration Room, Stairs, Elevator, Emergency Blue Light phone, Emergency Exit"
,Level 2,https://library.sjsu.edu/floor-plan?level=Level+2,"Level 2, Second Floor, Restrooms, Restrooms, Public PCs, Public PCs, Public PCs, Meeting Room 255, Meeting Room 225, Printer, scanner, DiNapoli Gallery, Writing Center, Center for Accessible Technology, Copier, Help Kiosk, Escalator, Elevators, AED, Stairs, Emergency Blue Light phone, Emergency Blue Light phone, Emergency Exit, Emergency Exit, Emergency Exit, Emergency Exit, Emergency Exit, Oversized Atlases, True and Through, Attic, Rosetta, Hearth, Round-Up","Second Floor, Restrooms, Restrooms, Public PCs, Public PCs, Public PCs, Meeting Room 255, Meeting Room 225, Printer, scanner, DiNapoli Gallery, Writing Center, Center for Accessible Technology, Copier, Help Kiosk, Escalator, Elevators, AED, Stairs, Emergency Blue Light phone, Emergency Blue Light phone, Emergency Exit, Emergency Exit, Emergency Exit, Emergency Exit, Emergency Exit, Oversized Atlases, True and Through, Attic, Rosetta, Hearth, Round-Up"
,Level 3,https://library.sjsu.edu/floor-plan?level=Level+3,"Level 3, Third Floor, Restrooms, Restrooms, SJPL Reference Desk, Hardback fiction, Paperback fiction, Nonfiction Collection, International Languages, Dr. Martin Luther King, Jr. Civil Rights Collection, Emergency Blue Light phone, Emergency Blue Light phone, SJPL Works, Public PCs, Public PCs, Public PCs, AED, WēPa printing station, Scanner, Reference Collection, Escalator, Elevators, Stairs, Emergency Exit, Emergency Exit, Emergency Exit, Emergency Exit, Study Room 390, Study Room 392, True and Through, Raza Writers, Self-Help Mirrors, Vessel, Reflecting Pools, Page Passage, Underground Books","Third Floor, Restrooms, Restrooms, SJPL Reference Desk, Hardback fiction, Paperback fiction, Nonfiction Collection, International Languages, Dr. Martin Luther King, Jr. Civil Rights Collection, Emergency Blue Light phone, Emergency Blue Light phone, SJPL Works, Public PCs, Public PCs, Public PCs, AED, WēPa printing station, Scanner, Reference Collection, Escalator, Elevators, Stairs, Emergency Exit, Emergency Exit, Emergency Exit, Emergency Exit, Study Room 390, Study Room 392, True and Through, Raza Writers, Self-Help Mirrors, Vessel, Reflecting Pools, Page Passage, Underground Books"
,Level 4,https://library.sjsu.edu/floor-plan?level=Level+4,"Level 4, Fourth Floor, Restrooms, Emergency Blue Light phone, WēPa printing station, KLEVR LAB, Technology Training Center, Sound Studio, AED, Escalator, Elevators, Stairs, Emergency Exit, Emergency Exit, Vending Machines, True and Through, Reflecting Pools","Fourth Floor, Restrooms, Emergency Blue Light phone, WēPa printing station, KLEVR LAB, Technology Training Center, Sound Studio, AED, Escalator, Elevators, Stairs, Emergency Exit, Emergency Exit, Vending Machines, True and Through, Reflecting Pools"
,Level 5,https://library.sjsu.edu/floor-plan?level=Level+5,"Level 5, Fifth Floor, Restrooms, AED, Emergency Blue Light phone, Mark Trent Goldberg Collection, Beethoven Center, Steinbeck Center, California Room, Special Collections & Archives, Sourisseau Academy, 550 Schiro Room, Scanner, 525 AAACNA Meeting Room, AAACNA Studies Center, Elevators, Stairs, Emergency Exit, Emergency Exit, Special Collections Display Area, Punjabi Studies, Jewish Studies, Portuguese Heritage Collection, Chicano Collection, AAACNA Reference, Native American Collection, Asian American Collection, Ethnic Studies, Africana Collection, Music Collection, Sound Recordings (LPs, CDs), Listening Stations, True and Through, Steinbeck's Fissure, Golden Gate, Skeptacle, Beethoven's Inner Ear, Reflecting Pools, Father Magin's Pillow","Fifth Floor, Restrooms, AED, Emergency Blue Light phone, Mark Trent Goldberg Collection, Beethoven Center, Steinbeck Center, California Room, Special Collections & Archives, Sourisseau Academy, 550 Schiro Room, Scanner, 525 AAACNA Meeting Room, AAACNA Studies Center, Elevators, Stairs, Emergency Exit, Emergency Exit, Special Collections Display Area, Punjabi Studies, Jewish Studies, Portuguese Heritage Collection, Chicano Collection, AAACNA Reference, Native American Collection, Asian American Collection, Ethnic Studies, Africana Collection, Music Collection, Sound Recordings (LPs, CDs), Listening Stations, True and Through, Steinbeck's Fissure, Golden Gate, Skeptacle, Beethoven's Inner Ear, Reflecting Pools, Father Magin's Pillow"
,Level 6,https://library.sjsu.edu/floor-plan?level=Level+6,"Level 6, Sixth Floor, Restrooms, Help Kiosk, Call Numbers, AED, Emergency Blue Light phone, Emergency Blue Light phone, Elevators, Stairs, Study Room 602, Study Room 604, Study Room 606, Study Room 622, Study Room 624, Study Room 626, Study Room 632, Study Room 634, Study Room 662, Study Room 664, Emergency Exit, Emergency Exit, Emergency Exit, True and Through, Gong & Scale, Archaeology Table, Reflecting Pools, Sour Grapes","Sixth Floor, Restrooms, Help Kiosk, Call Numbers, AED, Emergency Blue Light phone, Emergency Blue Light phone, Elevators, Stairs, Study Room 602, Study Room 604, Study Room 606, Study Room 622, Study Room 624, Study Room 626, Study Room 632, Study Room 634, Study Room 662, Study Room 664, Emergency Exit, Emergency Exit, Emergency Exit, True and Through, Gong & Scale, Archaeology Table, Reflecting Pools, Sour Grapes"
,Level 7,https://library.sjsu.edu/floor-plan?level=Level+7,"Level 7, Seventh Floor, Restrooms, Help Kiosk, Call Numbers, AED, Emergency Blue Light phone, Emergency Blue Light phone, Elevators, Stairs, Study Room 702, Study Room 704, Study Room 706, Study Room 722, Study Room 724, Study Room 726, Study Room 732, Study Room 734, Study Room 762, Study Room 764, Emergency Exit, Emergency Exit, Emergency Exit, True and Through, Wise Cracks, English Lit, Owl of Minerva, Reflecting Pools","Seventh Floor, Restrooms, Help Kiosk, Call Numbers, AED, Emergency Blue Light phone, Emergency Blue Light phone, Elevators, Stairs, Study Room 702, Study Room 704, Study Room 706, Study Room 722, Study Room 724, Study Room 726, Study Room 732, Study Room 734, Study Room 762, Study Room 764, Emergency Exit, Emergency Exit, Emergency Exit, True and Through, Wise Cracks, English Lit, Owl of Minerva, Reflecting Pools"
,Level 8,https://library.sjsu.edu/floor-plan?level=Level+8,"Level 8, Eighth Floor, Restrooms, City Hall Peregrine Falcon Vista Point, Help Kiosk, AED, Emergency Blue Light phone, Emergency Blue Light phone, Call Numbers, Elevators, Stairs, Study Room 802, Study Room 804, Study Room 806, Study Room 822, Study Room 824, Study Room 826, Study Room 832, Study Room 834, Study Room 862, Study Room 864, Emergency Exit, Emergency Exit, Emergency Exit, Grand Reading Room, True and Through, Reflecting Pools, In and Out (the Atmospheric Cabinet), Tectonic Tables, Vermin Miller Chairs, Zeno's Books","Eighth Floor, Restrooms, City Hall Peregrine Falcon Vista Point, Help Kiosk, AED, Emergency Blue Light phone, Emergency Blue Light phone, Call Numbers, Elevators, Stairs, Study Room 802, Study Room 804, Study Room 806, Study Room 822, Study Room 824, Study Room 826, Study Room 832, Study Room 834, Study Room 862, Study Room 864, Emergency Exit, Emergency Exit, Emergency Exit, Grand Reading Room, True and Through, Reflecting Pools, In and Out (the Atmospheric Cabinet), Tectonic Tables, Vermin Miller Chairs, Zeno's Books"
,Public Meeting Rooms Policies and Procedures,https://www.sjlibrary.org/policies-procedures/king-library-meeting-rooms,"Thank you for your interest in reserving our Public Meeting Rooms. It is important that you read the following information thoroughly.

Responsibility falls upon the requestor or the representative of the requesting organization to make certain the group is aware of and abides by Library regulations. Failure to do so may result in the denial of future room reservation requests.

COVID & MASKING
Reservations are subject to change based on COVID restrictions. Please check the campus' mask status prior to your event.

MEETING CANCELLATIONS OR CHANGES
To cancel your reservation: Use the cancellation link provided in the booking confirmation you received from Library Bookings (alerts@mail.libcal.com), or contact the Meeting Room Coordinator (Contact at josephine.t.nguyen@sjsu.edu or 408-808-2007).
For any changes or edits to your reservation, please notify the Meeting Room Coordinator at least 2 weeks in advance. Last-minute requests may not be honored.

MEETING START & END TIMES
If you need entrance into the room(s) more than 30 minutes prior to your actual program start time, contact the Meeting Room Coordinator to arrange for earlier access at least 2 weeks in advance.
If you request the room(s) to be opened more than 30 minutes prior to your actual program start time, the requestor/representative of the requesting organization is responsible for ensuring someone is present to monitor the room unless it is requested that the room be relocked.

MAXIMUM ROOM OCCUPANCY
Maximum occupancies for our rooms are set as permitted by the Fire Marshall, and in compliance with the Americans with Disabilities Act (ADA).
It is the responsibility of the reserving party to ensure that the number of people in the room does not exceed maximum occupancy. Overbooking will result in excess attendees being asked to leave. See below for maximum room capacities.
Room 225: Room capacity is 96 in Standard set up (Luncheon style). This setup cannot be changed.
Room 255: Room capacity is 48 in Standard set up (Classroom style). This setup cannot be changed.
Registration tables will be provided when requested in advance.
The temperature in the meeting rooms fluctuates, so it is recommended to dress in layers

MEDIA SERVICES

A Media Services representative will be present at your reservation start time to unlock the doors and instruct or answer questions on the media equipment you have requested. Should you wish to have a Media Services representative assist you at a specific time, please contact the Meeting Room Coordinator prior to the event date.

Last-minute changes to media equipment ordered for your reservation may not be honored. Please carefully review what you ordered and contact the Meeting Room Coordinator with any changes 2 weeks prior to the event date.

Only Library Media Services equipment may be used unless prior arrangements have been made with the Meeting Room Coordinator. Please notify the Meeting Room Coordinator if media or video taping is being done by anyone other than Library Media Services.

DO NOT MOVE THE PODIUM. NO DRINK or FOOD is allowed on the podium.

WI-FI

Faculty, staff and registered students can connect to SJSU_Premier using their SJSUOne account (http://its.sjsu.edu/services/sjsuone/index.html).
If you do not have a SJSUOne account or otherwise cannot connect to SJSU Premier, you can self-register for a one-week SJSU Guest Wi-Fi account (SJSU Guest Wi-Fi Set Up Guide).
WRITE DOWN YOUR USERNAME AND PASSWORD BEFORE CLICKING ""OK"". The screen with this info will disappear when it returns you to the login portal after clicking OK.

EVENT RECORDING

Support for livestream or hybrid meetings via Zoom is available for Meeting Room 225. Contact  the Meeting Room Coordinator for questions and additional information.

We do not offer videographer services. If you are planning to record your event via an in-person videographer, we recommend reaching out to Keith Sanders, SJSU Multimedia Producer, from University Communications and Marketing for support.

CATERING

Notify the Meeting Room Coordinator if you are having food catered for your event. Campus catering and food services policies must be followed; Spartan Eats is the preferred campus caterer and has the privilege of providing the first quote/first right of refusal.
Contact Spartan Eats at https://dineoncampus.com/SJSU or (408) 924-1756

ROOM TOURS AND MEDIA TESTING
Contact the Meeting Room Coordinator to schedule media testing and/or room tours prior to your event date (dependent on room availability).


MEETING ROOM FOYER

The foyer, hallways, and exhibit areas outside the meeting rooms are Library spaces and are not considered a part of the Meeting Rooms.

Exceptions for a registration table outside the Meeting Room door may be made on a case-by-case basis if such a setup does not pose any egress problems or non-compliance with the Americans with Disabilities Act (ADA).

No loitering (i.e. standing or sitting on the floor, etc.); the foyer is not a gathering area, please be respectful of other meetings being held nearby.
No food is allowed to be served or stored in the foyer area.
No posters or pop-up signs may be placed in the foyer area
No photography or videotaping

EVENT POSTING
Only Library-sponsored events will be posted on the library LCD monitors in the library lobby.
Groups requesting library meeting rooms are responsible for personally advertising their event
If you would like to post flyers or posters within the Library, they must be provided to the Meeting Room Coordinator at least one week prior to the meeting, so that your event may be adequately publicized.

DIRECTIONAL SIGNAGE
King Library does not provide directional signage. If you are interested in placing directional signage, please contact the Meeting Room Coordinator. The meeting host may place directional signage on the freestanding signs in the following areas only:
1st floor between the escalators
2nd floor at the top of the escalators along the wall and near the double glass doors
Please remove all signage before you leave the library. Signage may not block exhibits or displays in the exhibit area. No signs may be taped on the walls anywhere within the library.

LIVE MUSIC


Live music is allowed in the meeting rooms, as long as the volume is appropriate for a library. The Library reserves the right to decide if the noise level is too loud and must be reduced.

PLEASE MAKE SURE YOU READ AND UNDERSTAND THE FOLLOWING BEFORE YOUR EVENT:

Furniture

Meeting Rooms must be left clean with the furniture in its original setup before leaving the room.
Do not move the podium. NO FOOD or DRINK is allowed ON THE PODIUM.
Furniture allocated to specific rooms may not be taken and used in another room.
No exits in the room may be blocked by drapery or furniture.

Meeting Materials & Equipment
Nothing may be hung, taped, or attached to the walls, doors, or podiums.
Meeting materials may not be stored in the rooms overnight.
The Library does not supply flip charts, markers, whiteboards, or sign holders.
The Library is not responsible for personal items or business equipment brought into the building or left in the Meeting Rooms throughout the day.
Advance notice must be given if meeting materials or equipment are being delivered to the Library for meetings.

Safety
It is the responsibility of the Requestor to ensure that their group members comply with the Library’s policies and the building’s fire codes. Candles, lanterns, oil lamps, and balloons are not allowed in the meeting rooms or meeting room foyer.
Private Security is not allowed in the King Library. Library and Campus security is provided within the library during library open hours.
Responsibility for reimbursing the King Library for any damages or missing equipment resulting from the meeting or event lies with the requestor. Liability insurance coverage (through Driver-Alliant) may be required for certain meetings and events.

Meeting Reservation Process, Changes, and Holds

Requestors should bring with them their confirmation email.
Reservations will be placed on HOLD for 2 weeks from the date the hold is placed. If a reservation form has not been submitted by the 2-week date the hold will be released.
Reservations can only be made up to 6 months in advance.
The Library reserves the right to review each prospective use and determine whether or not that use falls within the King Library Meeting Room guidelines. Use of the Library may be terminated at any time if the conduct of the group or any member of the group is disruptive to Library service, or in violation of the King Library Customer Conduct Policy. All activities and programs conducted in the Library are subject to these general rules and regulations.
The Library reserves the right to change room assignments as deemed necessary. The requestor will be notified of any such changes as soon as possible. In the event that cancellation by the Library is necessary, every reasonable effort will be made to notify the applicant within 48 hours. The Library is not responsible for any damages if it has to cancel use of the room or cannot fulfill its promise to have the room(s) available.

CONTACT: Josephine Nguyen (josephine.t.nguyen@sjsu.edu or 408-808-2007) for further information, inquiries, changes, or cancellations prior to the event.

LOCKED ROOMS: Media Services is located down the hall from the meeting rooms in MLK 215, or call 408-808-2129","Public meeting rooms, SJSU public meetings rooms"
publicmeetingrooms.,"How Do I Extend My Public Meeting Rooms: MLK 225, MLK255? ",https://booking.sjlibrary.org/reserve/spaces/public,"SJSU- affiliates can Extend Public Meeting Rooms: MLK 225, MLK255, If this is before you've submitted your reservation requests, navigate...by Navigating to your desired event date through our reservation system to check if our space is available. Select your reservation start time, then scroll down to the bottom of the page and use the dropdown menu to extend your reservation. If you have any questions or concerns, reach out to: Josephine Nguyen: Josephine Nguyen or (408) 808-2007 (San Jose State University or CSU)
SJSU Affiliated Room Booking Availability: Monday–Thursday 9:00am–6:30pm; Friday 9am–4:30pm; Saturday/Sunday 1–4:30pm",public meeting room extensions
